cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
07070,-0.9889121254727766,-0.3824325582871554,-0.29511600834272406,0.07544229717283991,0.3206566529556048,0.11861423604352835
07071,0.6226377927408734,0.41416155832394713,0.1250191736127535,0.0705509580248769,0.34411563101560866,0.09561253383763445
07072,0.2138315715434338,0.17937188404663404,-0.2769665595942727,0.07475675193184657,0.31848070921677896,0.07781104489564002
07073,0.24469999159301054,0.33748907877504336,-0.3800687012962062,0.07994420257754979,0.33693256292968404,0.08416432734569441
07074,0.29066731226342957,0.2126316879390634,0.10697791632431584,0.06385689363857101,0.3237868112105417,0.07103161351868492
07075,1.6086820068155625,-0.5511749329399432,0.25345061477010605,0.08508936291072741,0.32625389003362304,0.14565544607483202
07076,-0.17180566882315168,0.31083905908256737,-0.5217467626702464,0.08784207981409507,0.33417651512455204,0.08414420711478329
07077,-0.16983056092619664,0.836170172662844,-0.25515458912101957,0.10071716032072384,0.3275065575053004,0.12394463855905066
07078,1.1676816603683833,-0.3944990450727006,0.09831770278095806,0.07358300636028536,0.30658883164716716,0.11601931705251844
07079,1.1557116717795382,0.03148908874760094,0.9682461244849156,0.09321697325691228,0.32401547593973823,0.11748241670363296
07080,-0.6843304108080822,-0.031215218887729507,-0.3191177657811825,0.07591579096216357,0.32233046855604397,0.09332351508361504
07081,0.3443376867816012,0.5614610736741698,0.1740722268879861,0.08546275684664056,0.2902809617715837,0.11189657081308495
07082,0.7501140062441007,-0.0025937295437282065,0.34746759141457234,0.08192163650953677,0.3367774641374691,0.10109750573097176
07083,0.9076661232939985,-0.4507947964601113,0.016859951243337157,0.07161961388420955,0.29543713511861514,0.1010161796644136
07084,0.321356251700576,-0.17492269505350994,0.030996316828907914,0.06554283650939287,0.31898508181564317,0.0713780772981166
07085,0.3818197765364933,0.09562655994675005,0.44766320660043885,0.07328616528368796,0.31802714924831765,0.07484932133571479
07086,0.6871025441175556,0.7966150963500906,0.2147624017258905,0.0865473725922202,0.3172178287940213,0.13325788432723407
07087,1.498484403816014,-0.008701433496175064,0.10768171721041583,0.07293350703515036,0.3676156592265858,0.13668419532210493
07088,-0.2015184225846059,0.040041619728979135,-0.5671318957857366,0.08151782970401915,0.35337625174957593,0.07452179604257533
07089,1.195558991683246,0.06524842353982059,-0.22565641085549856,0.07267710518183451,0.3100981424804173,0.11873335534207059
07090,-0.387437506877324,0.03534318703748005,-0.7788342217481129,0.08812534906632485,0.33301432896871935,0.07832245776334856
07091,0.016936582694196543,0.7040611338207775,-0.7241920589531637,0.1025001976143428,0.3427969725972402,0.10809665943361454
07092,0.36278004975261624,0.2803133652166465,-0.010322241131811306,0.07071083582928088,0.3164550051115253,0.08284874851652609
07093,-0.39183883310832185,0.13640630239022286,0.6663805615692882,0.09480697151273851,0.3218090336450471,0.0924400277441389
07094,1.231466406306051,-0.5486972926387059,0.6641973628592912,0.09607837167497152,0.32986172257516,0.1275252663482796
07096,0.4299272248131851,0.771621506584777,-0.6836183162536156,0.11668943731537433,0.326684467215515,0.13205228251033593
07097,0.3704025683003261,0.7781447661927395,0.4232487395063587,0.08962628429892935,0.3220161449536069,0.11728435479992061
07098,0.25289434130035093,0.730765485080752,0.5160794537569726,0.09847524586852979,0.2978315192090825,0.12341412325386912
07099,0.04561407538794313,-0.2897071896444568,0.7381958068606899,0.08889418214914223,0.33088672806042824,0.07754938423564371
07100,-0.06689756777879208,0.7406001642540762,0.4573416103595181,0.09645771452377846,0.3295318391061877,0.11484869737910161
07101,0.10066329070804124,0.35806458424186505,0.2841883016180588,0.07703656929100572,0.29736705698519766,0.08213262572372447
07102,0.44195148041267696,0.3376072597153797,-0.5114935938415346,0.08248742312742355,0.34779306942799965,0.08320210580083516
07103,0.4302483611364507,0.31293558229733737,-0.07070292817169602,0.06768857819329765,0.33166447647446406,0.08756653353970036
07104,0.6294130589360063,-0.12191579973125513,0.9550183713257744,0.09529475706189168,0.34988407261501897,0.08566150143814703
07105,-0.24311883855312072,0.5386997026741918,-0.521772704172499,0.08869869260003123,0.3703299820613178,0.09509940174041716
07106,0.9766628296087917,0.09111667776961938,0.2680397911371478,0.06868904032134199,0.2785096521738752,0.10317005063545903
07107,0.534829288575416,0.8332250769125725,0.15394900862678515,0.08912907112426105,0.309694446425104,0.1296913464297458
07108,0.49159363420907287,0.7503649214864867,0.04959081733154809,0.08272615241965464,0.2969271208618519,0.12127741028115804
07109,1.2286934844383814,0.44893593539646504,-0.5123633506439634,0.09043938288795769,0.35567487269753456,0.13791363194856093
07110,0.20942695883449683,0.9018264438806979,0.6401927465464222,0.1030982261218299,0.3202908960195743,0.13507558746388684
07111,1.3119951570042205,0.07768991206596455,1.5660821871183737,0.13085874073319037,0.32662025674534784,0.13508503070869052
07112,-0.2501979058077363,0.3840024132411779,-0.005555832197302006,0.09280841205682798,0.3088664345633815,0.10217932665063366
07113,-0.7657790836989983,0.16015993184062602,0.3490117298591744,0.08935313614965945,0.3555858074532996,0.10491030092110985
07114,0.2251937427870109,-0.3249132266214374,0.3975684538704597,0.08094185502764832,0.34568631127674193,0.08131345297968197
07115,-0.0972589388837385,-0.07152672293363785,0.6281519469469065,0.08944947933761911,0.36041210690016845,0.0787968895050026
