cvegeo,material_mean,monetario_mean,material_sd,monetario_sd
10024,-1.6809642191320566,-0.7280624060049515,0.46141304956434936,0.6193251287999354
10025,-2.2381003138575806,0.12663580133907443,0.4862181676116646,0.9070334972565823
10026,0.27845503539225863,-0.7833118058707725,0.4554855975387931,0.4567358045861773
10027,-0.535566594944449,-0.6811394271432681,0.42011622967248713,0.1895203043284336
10028,-1.5819162038353336,-0.40925786635285505,0.43997146582126057,0.8934056318168305
10029,-1.981528910131352,0.043333075877997354,0.40342652700750087,0.21730874268302927
10030,-2.8376790160989946,-0.11773902409916225,0.43488445228185235,0.5968908816006632
10031,-0.8658237060976145,-0.48336434721257665,0.4159941887101535,0.6926094880736959
10032,-0.5316767225567431,0.18658173549414633,0.4046766215905698,0.21147930884204705
10033,-0.18829924158743114,-0.8693254974335348,0.41856185031254367,0.5710111789214534
10034,-0.7568610115738164,-1.1584240565683281,0.46027279396937054,0.18716111346997374
10035,-0.23389691916123956,-0.10496416150441547,0.4423158242030189,0.1893753771085397
10036,-0.6303454695500609,-0.6965834520507129,0.4094509786440674,0.2855313318053693
10037,0.3293612838690691,-0.2586915374106147,0.5241747252859681,0.32445248972495117
10038,-1.123276210252461,-0.6201890643809372,0.4228006848379515,0.7403954279760846
10039,-1.9985754645986975,-0.0758326022672165,0.4062131784111341,0.2294955454541167
11001,-0.42159317833557164,0.0365635999888924,0.41928926023685814,0.2968228076975458
11002,-0.037966813260691325,0.6006479300622761,0.40875276631033625,0.1734707264294364
11003,0.1673880093681966,0.07379423093182272,0.4001336959382833,0.20427804341523254
11004,-0.29374958950106467,0.2042977911634797,0.4137646466007832,0.2057390326689321
11005,0.42027216237728665,0.09903339447220365,0.4148474592293049,0.2849186003915551
11006,0.032629494368999395,-0.21595704784671357,0.4135047204412377,0.21820619117461304
11007,-0.519733299891285,-0.03570294488428475,0.40862901311644817,0.3379411753886657
11008,0.25811421432919557,0.47267129322570495,0.412940584015183,0.19002778001479886
11009,0.8104902498308396,-0.4112981080239913,0.40273235163969595,0.18036035693267893
11010,-1.106310424082887,0.23128507971796328,0.4398251616575191,0.20726668546305427
11011,0.26572083122912477,0.11761290655888586,0.40539912823542124,0.20868021152549027
11012,0.1864720139933381,0.34925779557892345,0.4411529591811338,0.1912628050969607
11013,0.2176126938292919,-0.6014483980339876,0.4447246079236088,0.17600345194283604
11014,-0.4592149948541943,-0.37047663327171565,0.4039236157793233,0.261546933398651
11015,-0.11756450530464829,-0.15386812189488897,0.42103253270134666,0.31150983060002063
11016,-0.48265432003578745,-0.420591524226885,0.41236574396000797,0.19799921349726063
11017,-0.49565639998366756,-0.35247461423228327,0.39289303040147483,0.24606108429541798
11018,0.5291868222506225,-0.4414222742180942,0.4548928682563915,0.7679905204937104
11019,-0.6416743701795529,0.45286824539632436,0.4073465437033562,0.24000435172528023
11020,-0.32075900997609735,0.7787012832846062,0.4347603033354778,0.21033746283748847
11021,-0.2472351478374164,1.2795378255332948,0.4178607390215969,0.25707085200139035
11022,-0.05840001999528478,0.5916291590172406,0.4028144745717729,0.4223988144765309
11023,0.08381125469816861,0.7001740367443772,0.41699038294682567,0.4047261306409019
11024,-0.011869661072822335,-0.0812890798168241,0.4462761192798067,0.4675115562208456
11025,0.21928652217758537,0.8598947126096821,0.41987138349303443,0.7798762459136473
11026,-0.41602214104854957,-0.05853801269253179,0.41270588680009074,0.17940578397991364
11027,-0.10923321450377449,-0.44252053987180406,0.42167440158499503,0.6251914954084805
11028,0.2659318162540886,0.1465100655785673,0.43240071643744643,0.4453985373751844
