cvegeo,material_mean,monetario_mean,material_sd,monetario_sd
01001,-1.4878661652829481,-0.5503407078196442,0.4584561972466215,0.44476628082843866
01002,-0.47359199561258025,-0.10123199381820501,0.4609266304672871,0.4396147406729731
01003,-0.3685586533064333,0.8374616055641043,0.4647123297292039,0.5001300583027006
01004,0.005184402967310006,-0.9446077815498136,0.4639414588162702,0.8515981278536945
01005,-0.30789568583820925,0.5673922621604879,0.46032579682702734,0.4588283238069306
01006,-0.1568487793950023,-0.27552569715364644,0.46289377913746704,0.5299713390299029
01007,-0.11941486001901437,-0.4793565037546022,0.45301006597524146,0.6428088274957621
01008,-0.6029906781771361,-0.6612162383206208,0.44744570072196904,0.46606948118909425
01009,-0.33383231286986237,-0.23873140557696262,0.44906070935900927,0.4618743219784806
01010,0.1710247005195031,-0.07419086836207636,0.46902025270131653,0.5314402823696394
01011,-0.7761785530457277,0.5511910522668303,0.46795198422161033,0.40879901946311414
02001,0.018910361746628374,-0.217620978437799,0.47976855217517916,0.47822305544811455
02002,-0.704723058187225,-0.3010836367150134,0.4747118299432158,0.5410558493066847
02003,0.22626087198008732,-0.33882288437084895,0.4843822204352661,0.49827493694919534
02004,-0.5461241747437874,0.20754373289854253,0.47417528254903163,0.47743079484894235
02005,0.22017336683277997,0.19825790798211096,0.48706086285579137,0.47459093760804366
03001,0.0695068799953416,0.2164195636510749,0.4825772839579685,0.5262063246427039
03002,0.20147922441859492,0.10658757506902541,0.49163706747735336,0.6342819026754433
03003,-0.6290021292345502,-0.6677654582934134,0.4829859801189213,0.47038977108228636
03008,1.1102445239085752,0.1569650753134099,0.5276608431072471,0.8089319566041652
03009,0.9373637551181532,-0.1886571169449014,0.5013926224502674,0.5603369596359716
04001,0.5032735482177658,0.03147162649896555,0.43152282765394284,0.4348893226833378
04002,-0.44392040639380537,0.10546094996766005,0.4541119896271791,0.48024455735900845
04003,0.8116712388306188,0.27647692786812755,0.44282569689852364,0.576088941417029
04004,0.1164553534837609,0.08341566133665056,0.43817112104955197,0.4185693487781238
04005,0.13599205046116883,-0.43215443566458484,0.4497958424170328,0.4358275653411006
04006,-0.8455447692392135,0.916900535503318,0.46605511324460114,1.2073594503160416
04007,0.9958284512519311,-0.15020061260599116,0.45825065895876993,0.6654180745253803
04008,0.5615531255372401,0.6383887283067848,0.465833753979532,0.8040027547885195
04009,0.28319482479522673,0.38949152725374636,0.4687049619314835,0.45502424005021425
04010,-0.3494012096081447,-1.418850478694231,0.44738826663339154,0.6507181686609257
04011,0.4392183126638606,-0.4904549120840662,0.48228335126787375,0.40750526720707936
05001,-0.8197519807877883,-0.32882648730261366,0.41702444322175036,0.34862277854044865
05002,0.083847965704849,-0.07470240221181025,0.40690945250001714,0.6388601502724756
05003,-0.24796014257187296,0.22200524482762404,0.4213064982393567,0.35853767893433464
05004,0.11427790820678042,0.40592881587995794,0.40949034256808137,0.7378394435520147
05005,0.40415582317296034,1.1927981262329486,0.4315711630611969,0.43375696603231306
05006,0.046849833845464664,-0.5717523838505323,0.42156888194660613,0.38388117906801317
05007,0.7517314618286215,-0.16241555670855465,0.4449334201476191,0.5779342637377798
05008,-0.6090740300792861,-0.3175995357563191,0.4408523725538109,0.49491520842931785
05009,-0.25899418909854083,0.1752042041065011,0.39229124676325333,0.4879382305928596
05010,-0.42403734428103695,-0.32015624339767995,0.40184977316105347,0.5043142174108625
05011,0.06551242215129527,-0.6780172142267876,0.4228378895272486,0.392842617768926
05012,1.3029885862022161,0.8066957236598131,0.4171590715070742,0.3743918062786072
05013,-0.19538248639347613,1.2294989335147648,0.44617578131329316,0.7514061593566973
05014,0.8449479551938339,1.097211212174117,0.41084034361339833,0.43927579190771476
05015,-0.49696819256997765,-0.18159679685532937,0.4113628091186542,0.35645544889019065
05016,-0.3776423107361284,0.10200244268298701,0.41977419519170694,0.37368762924830107
05017,-0.07759112591162828,0.3361787636004699,0.41118148941597465,0.3609291876114437
05018,-0.8129207114578949,-0.7394703858979548,0.4039379825731896,0.4221608316422728
05019,-0.1817729972651061,-0.04406149834869654,0.3996218233634967,0.34527681219993783
05020,0.03155529244538766,0.10228298741823662,0.40111904918612723,0.41061729308695544
05021,-0.7226168245951894,-1.106146642289799,0.4076157952174784,0.5820396948196084
05022,0.1344083368221206,-0.27328557249414986,0.40518516730240184,0.636108886074144
05023,0.5096557731893074,0.23324229827829118,0.43330571800240353,0.47609728654999733
05024,0.20745225073092807,-0.6012623217770127,0.4088967044208656,0.3532224389091195
05025,-0.9735066238527501,0.3266790125401067,0.39691249735480605,0.4677577743383112
05026,0.3222896195293591,0.3116016992759297,0.40187062405367957,0.34732886253240103
05027,-0.7462713261687844,-0.5307942668176386,0.4167323855939172,0.32643695434268133
05028,-0.6088546842726015,-0.1418208768653379,0.41798061774437906,0.34684157119716846
05029,-1.0586369894988819,-0.33477866127198636,0.3990996064089789,0.48579429625693793
05030,-1.1534566692541597,-0.8367261635252741,0.4149561243613184,0.4479997619803253
05031,-0.6183414195942997,-1.19075982135634,0.4166738316695989,0.4484819186252752
05032,-0.279637163685109,-0.3208985864976852,0.4048000568038373,0.5802417511207358
05033,0.24450595699797506,0.04377009403571848,0.41783123486642076,0.44601316535613533
05034,0.3291179612119689,-1.0551196080378356,0.422940807927118,1.5993838884849692
05035,-1.0593887527360986,0.07536223709098121,0.4442465012701231,0.3780791713785662
05036,0.5153460532162905,0.32183268383480734,0.4148076860183415,0.48311906374660607
05037,0.20640548335375994,-0.16275632478303526,0.4474592090057069,0.35412021497128227
05038,0.2789332188558263,0.2843312816036516,0.44364040857948006,0.3748610684699422
06001,0.2579189276240567,0.4436674218490814,0.4526314449782135,0.4250454515788256
06002,-0.1823651121688988,-0.054651300260179114,0.457105345262837,0.5397424077010489
06003,0.8073785854807468,-0.06499053698667405,0.43762647448980724,0.49739026620563087
06004,0.7211430706204701,0.24063681796682632,0.45852491143005697,0.4629557050685644
06005,-0.40583238737112987,-0.5002577642804048,0.4400202182443333,0.43078570516171166
06006,0.5288522878856701,0.11573995997691104,0.45211898731299105,0.4388345320432666
06007,-0.6878144615653528,0.5103733479509647,0.46131305003796746,0.4345709335369953
06008,0.8857179294357076,-0.6168413612225238,0.4865651721330885,0.4839874266318788
06009,0.3468812057625805,0.8119678677348324,0.48388111700480296,0.44018192748320467
06010,-1.5758073343778083,-0.7798970264661513,0.4717196866205641,0.4355528678264362
07001,-0.7218143157341235,-0.08939798029850694,0.47070863165744664,0.9033756463576059
07002,1.4889111185664423,0.7755908596458255,0.3980864678306135,0.3633836099745545
07003,0.12163527161340518,-0.12803707189265834,0.43316786255752615,0.5245009239495378
07004,-0.5927936438627937,1.0726893733060536,0.42262733725596285,1.4201258116275741
07005,-0.07335081640903088,-0.9152179717979082,0.3906538475871537,0.49329425224026424
07006,-1.6878759815838547,-0.05267093804548652,0.3828364423766298,0.4940605155396202
07007,0.08573748978450503,0.8081940046360462,0.4111896499535913,0.7015309366042022
