cvegeo,material_mean,monetario_mean,material_sd,monetario_sd
01001,-1.6548215653167073,-1.2717069292283842,0.29091613450708176,0.4691241833895161
01002,-0.6658679965399912,-0.3881027231179575,0.27121485191406575,0.4408341954440542
01003,-1.0375384925319695,0.19516610336095128,0.2860279750765819,0.4482651503138673
01004,-0.6120683742853575,-0.8499320531147594,0.2811598324267226,0.44624901784546617
01005,-1.1014521567189093,-1.036581143925323,0.28388087905296944,0.4660315710297283
01006,-0.9632527899131865,-1.126080436820907,0.28238737887445975,0.4506436553865679
01007,-0.5598348869731431,-0.9941006295305052,0.2814625678063047,0.45268888817947217
01008,-1.0093571288927725,-0.3365980999398438,0.2759518359654495,0.4621570682375568
01009,-0.6902882033321849,-0.4162184508346243,0.2766914809939256,0.45247737455257464
01010,-0.6443761640582611,-0.4571573532684571,0.2865734739222446,0.45193151891741257
01011,-1.0891333279641142,-0.8302067506183618,0.2904328009971997,0.46285209799038785
02001,-1.038347574772666,-0.7553554374491774,0.28291113808361323,0.4583075853654509
02002,-1.3186096343107767,-1.0142334757508111,0.2797633092670652,0.45851858700428527
02003,-1.2442465453421103,-0.5893544352116337,0.28398062752534603,0.4578259680753095
02004,-1.190742573568519,-0.8774297430485264,0.29013324770149923,0.4653245692580669
02005,-0.9877733437078705,-0.5080599750061583,0.28105747076049303,0.4717784086962796
03001,-0.718532378171948,-0.9294081901277296,0.2800680099899627,0.4525010717547031
03002,-0.6295594553005589,-0.9870018245545563,0.2868685273694275,0.4574703256297997
03003,-1.147050253516043,-1.5955313139865817,0.2947551131355781,0.46653294815871676
03008,-0.11827045735206117,-2.0930479568627707,0.2923183240103136,0.4554002606903731
03009,-0.6222986373483161,-1.3192265924814617,0.2733945090022113,0.4489403861774488
04001,0.5749211209083601,-1.4877113563236417,0.2820705952226974,0.4578869135713375
04002,-0.49109585696123725,-1.644634641583978,0.284449381716273,0.4633677039370794
04003,-0.02985633954053678,-1.859667522464459,0.2921005291995922,0.45473839920860215
04004,0.36978358912384035,-0.9152652452775079,0.27962007015639306,0.4586269576605649
04005,0.45721376479457654,-1.4159379367142377,0.2819628143421544,0.44007616009144584
04006,0.4347191352035837,-0.14594957749848167,0.2824774607872335,0.4660584388043864
04007,0.5224940053607828,-0.6108154976807367,0.2948617174682711,0.4756618923826375
04008,0.33558366359028236,-1.2716759195407152,0.2872359589469567,0.46069235852574536
04009,0.5877941336178687,-0.8955637762592346,0.274222242895921,0.4484698875368316
04010,1.4031394677227413,-1.1352670818963624,0.28642602960217123,0.4687004791006573
04011,1.1242739625667075,-0.5261539051394847,0.27064482631924863,0.45389503660200103
05001,-2.3611993235771607,0.6467922987515584,0.28164210288955366,0.46358807912495376
05002,-1.2976637226521897,-0.6218061984924999,0.2705963797061182,0.45439036770628044
05003,-1.7031455181169217,-0.8171370967893016,0.2865632188671436,0.4684637335389224
05004,-0.8927780529904158,-0.8849760328204616,0.2887899728890988,0.47231902281987465
05005,-0.9923202023586601,0.24934088606682153,0.2815622851183762,0.45697925867491573
05006,-1.176077198350763,-1.0352225938788837,0.2790058790041707,0.4544063916386716
05007,-0.8166135539394137,-0.6145732110903449,0.2743587408976575,0.4554303283076192
05008,-1.205138319740923,0.11159508654592197,0.279111857112031,0.4474285716610505
05009,-0.9839462331404182,-0.5940617578411422,0.26954656142609046,0.4551602150698713
05010,-1.4661082616205694,-1.361569879602058,0.27608087928315167,0.4499404475304515
05011,-0.8694989482975579,-0.7096874387861867,0.2862960798413088,0.45767702287006157
05012,-0.9159713625769625,0.09503638380700531,0.27748970193263633,0.4720295592247975
05013,-0.8763052245899822,0.009510003042911124,0.2735067801546711,0.4563390250461556
05014,-1.176018751715375,1.2491126257058152,0.2852476346987142,0.4641312301213122
05015,-1.5248422405455089,0.7585316578775513,0.2844443424440435,0.4486048691781427
05016,-1.950962801748573,0.3884262208053875,0.2791912224658865,0.4797442866050115
05017,-1.0675261392938498,-0.7920078531274803,0.2756074032552472,0.4497377048383726
05018,-1.586788003968349,-1.6250618264636527,0.28638668853205557,0.4561213732940897
05019,-1.446371687520926,-0.6806738148909095,0.2684338726949436,0.4607619561718845
05020,-1.258619363623234,-0.7754819727248444,0.28564243638769937,0.4804078036197088
05021,-1.69313178434957,-0.29351182354872124,0.27730285366648993,0.457770764505429
05022,-1.3753219781343822,-0.7012023383736251,0.2828515367449636,0.45987559611149686
05023,-0.8722930444583846,0.17715111101640385,0.2872794907392293,0.46815775248477837
05024,-0.8718511387892642,-1.1147021450542303,0.293131177472027,0.4606015720042131
05025,-1.6765456209274652,-0.8635132652647985,0.27508445214010313,0.46699641246755935
05026,-1.3461308826431861,0.5376821056958895,0.2787270679971562,0.4639489806873128
05027,-1.4660353743548584,-1.5230673559744419,0.28527310421565044,0.4674679168444186
05028,-1.7627189196291877,-0.7842683574510092,0.2876587323788091,0.4641775954859479
05029,-1.624498653704477,-0.35003710014188916,0.2833462799166115,0.48246486761964613
05030,-1.6054879989551716,-1.728943356116342,0.2820937439762534,0.46692421839880655
05031,-1.7235653504386457,-1.0904912662069302,0.27966853001605635,0.4658787969774415
05032,-1.7749170823349223,-0.6506173561132446,0.2736342341585848,0.45828563778630294
05033,-0.7177883381109971,-0.5546954323049994,0.2729074240918907,0.4601545339566192
05034,-1.0570968626346096,-0.8682998165439717,0.28756640156770896,0.4540849524147593
05035,-1.6936456408963503,-1.1771951495494741,0.28956589506699504,0.4636702241601332
05036,-0.7064351043983864,0.13303206178275906,0.28870200191121764,0.4627704096941449
05037,-1.1969178347065592,-0.47795988962199676,0.28816251264265014,0.4527659824367818
05038,-1.1851784976741127,-0.040929744900547585,0.2824490634262025,0.45869600474707434
06001,-0.4049694701825145,-0.24280748174946498,0.28187112852706253,0.46195890356874775
06002,-1.1491461298826364,-1.2495367301737115,0.28342549274011725,0.47160545093885
06003,-0.40186185924263856,-0.3319676307829984,0.2845803735044652,0.4657637133141322
06004,-0.33273896292951516,-0.5505057105206104,0.27115791009095486,0.4474904687556484
06005,-1.1524585171208768,-0.49862022298943737,0.27632373041321445,0.4624323306003771
06006,-0.3197797359792167,0.33506445502941923,0.2725082264332983,0.4658594324126997
06007,-1.103077312638636,-1.2182504166853694,0.28638147972410094,0.4554624828489024
06008,-0.4316413407775439,-0.929115669347043,0.29672351281100307,0.4516212413590331
06009,-0.230563058854914,-0.820267726558317,0.2804739428922608,0.4571192703632444
06010,-1.5448663853761624,-1.6072237212043214,0.27209526733490214,0.4673131245472967
07001,0.46148469231511086,0.08646540913257532,0.2823200254373894,0.4479272148158351
07002,1.0626379420502703,-0.8002437625791683,0.27642411542372336,0.445764254447769
07003,0.3497397663289465,-0.09073689117016656,0.2851096180900908,0.4581120939815884
07004,0.9102016839946886,0.40750011224816585,0.27541556432419434,0.461478450166482
07005,1.441423163406714,0.3182413538744994,0.28005621414795234,0.4680509656467215
07006,0.32387664192789994,0.9234477216014337,0.27912366268031946,0.46141759814423294
07007,1.187210317159976,1.1659906984925534,0.2817922864525557,0.4652291932732902
07008,0.9712040986643226,0.14514086992699574,0.27095836799325906,0.4494223735827612
07009,0.1172077157293641,-0.548238335243149,0.2740932345154827,0.447898743270612
07010,0.3116351510759352,1.5501334449851736,0.27864020630486697,0.4491045294765707
07011,0.31350094113086413,1.1483003396161957,0.282327710888813,0.4678031160017291
07012,0.6065500349015583,-0.7466943975979197,0.2866051003905921,0.4541023948095462
07013,1.2247960055814509,-0.8830056227367415,0.27715747514193667,0.44260976091412324
07014,1.448928608959735,0.4820000685907062,0.28696675343652756,0.48101678922342583
07015,0.7566509464740533,-0.919294274682968,0.2798812998649185,0.46385860456145694
07016,0.7175397837069531,-0.08606785836160606,0.2764883020046025,0.4545682563298555
07017,0.5071240362477676,-0.442355823377255,0.2751838546804861,0.4654870239719561
07018,0.873223917808333,0.267544021835524,0.27373745352934226,0.44683038938104763
07019,-0.00048419505042463613,-0.3080831695536428,0.283157479781337,0.45400595541041344
07020,0.987174565120027,0.07836844616181879,0.2734633680451673,0.4597048859287958
07021,0.6944390523355857,-0.39153891262830276,0.2743562118744591,0.4441073700589543
07022,2.367353731492635,1.5733101622161505,0.2914207741086053,0.46848358982968524
07023,1.1492624505372464,2.4597735066318074,0.3008794636096565,0.4794850054776167
07024,2.5523899057336816,-0.23643711099137585,0.2860932656087805,0.48003383614625544
07025,1.1320948237238906,-0.2734924942494986,0.27831937522558126,0.46895395106179344
07026,1.7202782804393026,1.9658287650997635,0.29357501949145676,0.4778755995885896
07027,0.5140207107718303,-1.2034848528172646,0.2845702974543795,0.46184306853087964
07028,0.8081331196322143,0.06684918257109342,0.27050901822801654,0.45998360150976575
07029,0.7745064150403872,-0.6447803298294061,0.2817613313154214,0.46670326822593333
07030,0.874606864588658,0.5411535696748572,0.27427830442296414,0.4525101615802972
07031,1.882070781053381,0.4018436988335759,0.28298009163729104,0.48358930551565427
07032,0.6517012886929868,-0.34625617133395825,0.2759952798205101,0.46071196190360386
07033,1.4263234976566765,0.5508556037878978,0.28392984703477325,0.4606767037934657
07034,0.35504128749782105,0.26227619321861045,0.2785462491901694,0.47433376636280317
07035,0.754691245228079,-0.5866538247442893,0.27059020292871877,0.4515193763075537
07036,0.30311702344636576,0.7350297566282149,0.2816826136168839,0.4635125233089107
07037,0.6833766996757606,-0.9557615483918167,0.2794484494025685,0.45699595327629106
07038,1.2244683632048148,0.8769667000302632,0.2757584739613101,0.469952147085313
07039,1.7984944985126718,0.308091473765819,0.2813583079704459,0.4600596001589204
07040,0.41704066078675667,-0.8232292429995175,0.28177966001920857,0.45880970039553975
07041,0.3272955428245961,1.6401779999926291,0.2830940582019116,0.44945130617647844
07042,0.7136392752177018,0.48221338416101994,0.2751289696906478,0.4408154798186723
07043,0.7766366082121606,-0.9085599337823677,0.2821086910384574,0.4464816605173628
07044,1.2822046163060918,-0.10678055009248773,0.2826902909847326,0.4580006563670037
07045,0.9721431146444655,0.414613586514832,0.2889294983871212,0.4637084912303736
07046,0.4591205280372972,-0.32616525645862143,0.2843937804700162,0.4682515884532271
07047,1.2221347146793005,-0.2402948607830273,0.29087561078688096,0.46424446321470164
