cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
01001,-1.7383414315017043,-0.14804799258317225,0.2905240531032657,0.25666829189134116,0.5902624313883341,0.36798395143812185
01002,-0.7651464188863112,-0.3031803852571041,0.17614884665503536,0.2539898307741172,0.563869173431097,0.3635017018322464
01003,-0.17786556808155163,0.13417108309483095,1.0845453931842701,0.24531008257833534,0.5718327833841259,0.364985452013798
01004,-0.7896617290354483,0.27213664992201614,-1.0022606514055301,0.25222523267651387,0.5319161043982829,0.34658217059903895
01005,-0.5615198603114522,-1.0942165251197262,0.5934825507502194,0.24965144396229924,0.5650434636941005,0.3710476398253606
01006,-0.5316756180137522,-0.1646345117238323,-0.36619747534691827,0.2459318957825435,0.5423781374797536,0.349713546536858
01007,-0.7628527341500568,0.03207263914099261,-0.39782379910767507,0.2545335037387302,0.5473213724494579,0.36167011698774143
01008,-1.1098386153654318,-0.05800651012486479,0.05020558646362587,0.24741292835075707,0.6668471936302955,0.39707237865452677
01009,-0.8170769348009321,-0.5681490421397718,0.03827564168389827,0.24526429646424297,0.5509448399187482,0.36069337769937493
01010,-0.4646022994936868,-0.876373687266178,-0.14320415454288754,0.2706747135500245,0.5392821386383184,0.3587569813758732
01011,-0.6989806457488082,-0.45410187945161173,0.8295735836340912,0.2506223066195397,0.5482362401703673,0.3487893378844934
02001,-0.0891168453719773,-0.2893811735237635,-0.581415447812885,0.2548844471201391,0.5576073449175718,0.3542494878863847
02002,-0.629738616314712,0.03512871914173812,-0.3543109028043605,0.2645233931592911,0.5577928769540641,0.3736230904808282
02003,0.10064367968520047,-0.26189288675342737,-0.8443714518796377,0.24735240454688542,0.5423102731904469,0.35951288547462207
02004,-0.2017814855540694,-0.06989024275925347,0.12274357882408252,0.25861041395153006,0.6119096703703998,0.3885833758353116
02005,-0.10848391031197087,-0.5305699024948182,-0.09882346858135067,0.24431952438697527,0.5633022561725285,0.3626930951180322
03001,0.23510713197162386,-1.0717287740992785,-0.4314715799412198,0.25799932699686606,0.5619617279765484,0.3581905162284691
