cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
01001,-1.8838699328140793,0.27244659792947895,-0.221578743018491,0.4643997315652188,0.7196692553408285,0.786216707335557
01002,-0.6445389219415348,-0.24195646129633694,-0.15675285845744774,0.35109707279027763,0.5153895714484502,0.5809723338167352
01003,-0.8438982766333191,0.1295742044526642,0.4766792960799515,0.43538357315384824,0.6084860521488632,0.5735484043765366
01004,-0.8541265309535285,0.11304312047236866,-0.2903816925004564,0.3306649429685188,0.5392450627463811,0.555240875351607
01005,-1.2718932043421871,-0.3116201581527177,-0.5060315946365166,0.38470092605643624,0.6115681729154921,0.7125758636083434
01006,-1.21289248406382,-0.01668902762160496,-0.5259500185319451,0.3907724607586539,0.5850265394740887,0.6306624198233955
01007,-0.848709450921724,0.09765692691821157,-0.523827456116803,0.3654779517571305,0.5491286446864576,0.5744637655748893
01008,-0.9239424444691434,0.043048718745619684,0.1122592671917425,0.35125169759337044,0.572418227808181,0.5582956854174844
01009,-0.706646844802219,-0.30516022457986813,-0.1316847853070814,0.33529197123383697,0.5520950852097389,0.5430721728113843
01010,-0.6248109011841557,-0.4432777556012836,-0.30684160564346075,0.3644170692295133,0.5011057616672832,0.5829438296273162
01011,-1.3103491961549731,0.48575125762766896,-0.2194936506240691,0.4025230712620385,0.5968786825870812,0.6189862263122434
02001,-0.9626913328010478,-0.5919400481484376,-0.23296697873749028,0.3972632926959148,0.5834620841971464,0.6487199628651675
02002,-1.4453832796951764,-0.12637363650406686,-0.21952519092834058,0.37122451728993594,0.6596991995522055,0.706394997864
02003,-1.123551626554837,-0.47068358233911445,-0.10602274257249547,0.3767253711193539,0.6188584579922106,0.6664913716582646
02004,-1.3901270409473472,0.23363292991963264,-0.23327198372298036,0.38294345272609687,0.6197586352594884,0.6486301404498529
02005,-0.9557607565507912,-0.2371313370158054,-0.14008535518793813,0.3488183021623909,0.5641805797834324,0.5981880648519294
03001,-0.8709364446256214,-0.508144038049668,-0.6180034963266802,0.4297658793325401,0.5724644734233993,0.6314842765008912
03002,-0.7066948756572929,-1.1296638755599306,-0.9339149991529384,0.6422393828760655,0.591691919864539,0.7374054259095859
03003,-1.4167432699523623,-0.6677965507244916,-0.9036666177232549,0.5518958219065445,0.6979508465461366,0.8134445048172586
03008,-0.9168531153609492,-0.3496370013108766,-1.9539476602964525,0.7549105589366039,0.6567786218800352,0.7096206948309415
03009,-0.9677316871652855,-0.3046335463320989,-0.9571226057999873,0.4697203472859696,0.5836196513992348,0.6546875244298425
04001,-0.1423081060321236,0.25107476073154894,-1.489263068145979,0.5868790709062176,0.5508662757179406,0.5046367480813752
04002,-1.1035656341301718,0.375409692391906,-1.0395538795725803,0.4682752393567627,0.5514389686150113,0.611841713489397
04003,-0.7175416506738185,-0.3117844450550693,-1.7666591842174983,0.7307203068818277,0.6210241174593621,0.6618593554608845
04004,-0.08470783551583007,0.09491931216778673,-0.9769133738122335,0.4699022919600938,0.5102779029520524,0.48421271745999983
04005,-0.22114810331285834,0.48025444122089817,-1.2280019847036003,0.47458455913774195,0.529293170176374,0.49011777887608715
04006,0.325768730378886,0.011248425838367507,-0.5517101364218095,0.365686794745941,0.5608853133809235,0.5209949348226601
04007,0.4223362247628549,-0.7281614500254168,-0.7419226433709725,0.587102225790045,0.5660701321569024,0.48832142492910513
04008,-0.20300493335687717,0.1465211933236093,-1.3013032579131305,0.5576506327409895,0.569628445956491,0.5252155117233882
04009,0.06695624453581013,0.2700768270389859,-1.0049339969578623,0.4429624956401055,0.5355571971864256,0.4792488122299746
04010,0.6547735325382588,0.2752426092852177,-1.3751922901975528,0.6066355435350441,0.6460578908243133,0.5027478232960823
04011,0.8392458158314182,-0.3669389030958505,-1.0568903455580723,0.6194496366939581,0.5994250205193334,0.5221069806784757
05001,-1.4702725825578866,-1.18343796216172,1.4707238104974598,0.6254804384536193,0.8392758850602549,0.822841418501822
05002,-1.4387413367482094,0.8051054098320682,0.2206157530532449,0.5064426754225382,0.6183108418689136,0.6167877871590755
05003,-1.786295865630132,0.533200882977765,0.05084141329997812,0.5403158567280223,0.7060714626495231,0.7120948492634209
05004,-1.0390224371100283,-0.4018467557141147,-0.5806681908016216,0.41053428313643225,0.6111068992072803,0.6659225393634937
05005,-0.6219958499353975,-0.7599462426748584,0.5866856179702227,0.36941833740935426,0.5776469607424823,0.5701388269861518
05006,-1.324956987809635,0.4308063989134999,-0.4709753936902457,0.39666896250209255,0.5650351355970806,0.6350969222702667
05007,-0.7260869676729813,-0.6883122096428063,-0.5137148119225167,0.43715250097833,0.569998718616375,0.631425922636495
05008,-0.7416281718096166,-0.8822336872654152,0.41832218564890894,0.401334826587241,0.620874101118795,0.6171543115179002
05009,-1.012035508117597,-0.05737865212572273,-0.07064009140335967,0.35545373185034906,0.5817575592911365,0.6099116508276571
05010,-1.8112250809358978,0.49834471127450936,-0.4567056163033797,0.4190883744210093,0.6638896812004045,0.7213136222345895
05011,-0.9957337943901564,0.2515719976886547,-0.16829140210463853,0.35072354350226503,0.5578551209892632,0.5693070097027811
05012,-0.47216351112233224,-1.0924798788525545,0.5556961263519523,0.3937274744070538,0.5864395183267425,0.5941675104607571
05013,-0.6326163544906747,-0.8170432331378207,0.4421485936980419,0.3774009116646599,0.5919712229755253,0.6067765517485542
05014,-0.18727218821178704,-1.3134471822549603,1.3393719010559335,0.4622293324745077,0.6009615515618079,0.5454796443095148
05015,-0.7974166380713651,-0.8212165116189034,1.1522852078413315,0.49216424994926555,0.6543897356517306,0.6032876701158556
05016,-1.2135679038154221,-1.0140739858170302,1.1596624781328648,0.5393518064370131,0.7502872883797113,0.7472466108210237
05017,-1.2282014602519136,0.09154511794064409,-0.16742438103543347,0.36701410307988475,0.6141996323784896,0.6274204962203311
05018,-2.0242158641618504,0.6170411374129061,-0.5525237902189807,0.4675357069361866,0.7008154188580659,0.7800380014060398
05019,-1.4128437366055824,-0.05409829602325898,-0.07928467126601235,0.3994681509258761,0.6422616100562867,0.676393346054649
05020,-1.373537747716997,0.41780658701966333,-0.1288181268929251,0.38548784521463747,0.6275660308930104,0.6184701491679855
05021,-1.3043207323933137,-0.4493908955472262,0.7236567941307208,0.46702621187678733,0.733572271756287,0.7237065557352028
05022,-1.488682208974424,0.5148686052934782,0.08896987195318187,0.42549944764131337,0.6523838668601996,0.6381053696393837
05023,-0.2916625586461151,-1.4792622453885076,0.29566424031585953,0.4424254335314499,0.5626191343416078,0.6221629440820591
05024,-1.10391357750468,0.09744898530874002,-0.4876662064616872,0.3801643848332653,0.5944241083458276,0.6132932106004029
05025,-1.848490491606582,0.7415382420579363,0.13760219594734105,0.5963894538344181,0.7174279758041059,0.7431457208408445
05026,-0.7725968716754706,-0.6890081965333154,0.9616602497673636,0.47094752696808173,0.6469228563823591,0.6043097567495501
05027,-1.738119871223469,0.0828071609918994,-0.6494266620288861,0.44092426271274504,0.6955658216143675,0.7781106645268023
05028,-1.8013035236586472,0.38034618659076125,0.17540492540049532,0.5351425922996041,0.713699587734748,0.7633124371677612
05029,-1.3560260807347262,-0.6173613875351495,0.4764161200046558,0.47107385596058676,0.7170867145903784,0.7701176797668061
05030,-2.0061792768153874,0.3169449315618091,-0.6555511296465905,0.45252364847312565,0.7230792249941251,0.815119709382157
05031,-1.8703990491837377,0.5484284080893395,-0.003476179777565163,0.5079795761108367,0.7330923117859595,0.7317265251379478
05032,-1.7575118107878496,0.49744885746256423,0.2888060797388124,0.5576295048593153,0.7193787400605565,0.7022501996956673
05033,-0.7678705186104015,-0.053589970767761105,-0.16468454398516236,0.32184718919774224,0.5452663357850585,0.5524540616524576
05034,-1.024480507139842,-0.46352585346845654,-0.23559406473857408,0.3711982784256844,0.6024359845824434,0.649865874553476
05035,-1.9128276317909914,0.43789620079161934,-0.04796586523106919,0.4880993714732105,0.7665185520371518,0.7514908538675483
05036,-0.4156072819418948,-0.5681407959244249,0.37405467392884617,0.3288242488374115,0.5457314077696394,0.5319304441313321
05037,-1.1163122647464385,0.019556566339591627,-0.0890935823280703,0.3688518099683289,0.6180755731509929,0.6008419113979674
05038,-0.9647686018656542,0.033590741027648086,0.4359327788082936,0.4294288559467857,0.6217462537237209,0.5488710416619056
06001,-0.46353237505934136,-0.3898118541060625,-0.21963458042226908,0.3349197505933602,0.5173806286851416,0.5174538741844916
06002,-1.4113153108908867,-0.13222144314662546,-0.5570632403751676,0.3991968352339402,0.6345507516891222,0.7109222219786507
06003,-0.4014054580145161,-0.4721637776792287,-0.2286774847373591,0.33922228033537166,0.5271700814878626,0.5199424013275578
06004,-0.5210861287860306,-0.277936220159712,-0.4395539983122897,0.3484435080287389,0.5069862104953082,0.5120535284666115
