cvegeo,eje1_mean,eje2_mean,eje3_mean,eje1_sd,eje2_sd,eje3_sd
01001,-1.6549686474267866,-0.22537619655722888,-0.21589739723309467,0.4075972770978054,0.35666514185653986,0.6161905183018418
01002,-0.40984467769720817,-0.007997930105401852,-0.3811623384019927,0.40437203532091526,0.3552773513827912,0.6120732100205021
01003,-0.2824693950333445,1.1701298356965706,0.4191673497167161,0.40513680032339794,0.35245010904417257,0.6192812556538946
01004,-0.3857441821646115,-1.3435687883999154,0.35771917500328326,0.40685660422433967,0.355373140805494,0.6231563431098199
01005,-0.20019493254627457,0.7399624375909021,0.15980647630328115,0.4049491614035772,0.35244824578063383,0.6164876500366026
01006,-0.25358104481629623,-0.4503810538291055,0.220324448492914,0.40423827202306006,0.3509915250214278,0.6124331901782395
01007,-0.36862987309726214,-0.69855131867848,0.38568644010486125,0.4040685825941789,0.35064426083788275,0.6138085547338246
01008,-0.6406945680260072,-0.5199786296232476,-0.8201577153164907,0.4083342163331722,0.36232180906316686,0.6210916880690045
01009,-0.29479064080306894,-0.1410329062905902,-0.588583458904763,0.40538229828442873,0.3577126823039395,0.612484000432882
01010,0.37759873049234716,-0.14832620539967337,-0.7281607176969577,0.4051989388424578,0.3602812607736652,0.612368419760352
01011,-0.769227695457046,0.7781917659058977,0.5865651826890119,0.4045475837407391,0.35346782113083003,0.6163701653357024
02001,0.050188288022287975,-0.2696959231891106,-0.37863507588800843,0.43642624907939903,0.44597597937660255,0.6583215952389209
02002,-0.8546634565344193,-0.2364893666762056,0.11570916923561961,0.4369454438407001,0.44778817791603887,0.6579503703324886
02003,0.17860399189281415,-0.5354657604729067,-0.1735927087595771,0.43681849482686674,0.4454678318494233,0.661072974435099
02004,-0.5922708890822383,0.38300443169456694,0.17621474423741298,0.43816206314010575,0.4492328473211382,0.6571132557828737
02005,0.1882925203279485,0.14797857483213256,0.25705417061213437,0.43684409892118087,0.4456108196896468,0.6560538535334786
03001,0.17998767160176007,0.27228791246204204,-0.24142442928289531,0.4323016139680758,0.44570060655154126,0.6509544658963086
03002,0.4378037850604461,0.11406871274927402,-0.6714226570598643,0.4310894619050582,0.4488773778098983,0.6514562887373636
03003,-0.7170118507036458,-0.6064745677212113,-0.5480072601015045,0.43531009607206184,0.4496825460814872,0.65117204405244
03008,0.8034454544789231,-0.29949602003267806,1.184637464628323,0.4345103456117006,0.45017557122948293,0.6537693529786601
03009,0.7532974139217002,-0.5304499748464863,0.34599115514773565,0.4325138929487852,0.44551415521936594,0.6515075666818714
04001,0.5109591511879069,-0.1083257785053145,0.0992922763886539,0.4089050929945733,0.3615867928754509,0.6185648832418706
04002,-0.6241030160306563,0.2949591929327515,0.6002966199250042,0.411257255266751,0.3642813557593725,0.6180322306571453
04003,0.7428279242456599,-0.02503316397311553,0.7586463020970808,0.4101286949696384,0.36423419037380794,0.6225122569575378
04004,0.05494769275986751,0.13300569352190247,0.20426757101085083,0.40778090390479566,0.35886787592730923,0.6159619379056922
04005,0.0448695043947393,-0.5023739250489394,-0.12417596426542146,0.40845149395145774,0.3609324760534329,0.6196834988782516
04006,-0.311697052464593,1.5752134343835489,-1.0580941572784186,0.4114034210939922,0.3709120686658384,0.6334706179785533
04007,0.8003541757320128,-0.5623529489281874,0.7085459646045962,0.41093415382263926,0.36607864571233045,0.6206883297641236
04008,1.003886404258115,0.7083225751467772,-0.618794787290946,0.41244597655613735,0.3664636971440098,0.6225454233936669
04009,0.1990897616151503,0.43536270027925655,0.6351215844799183,0.4099442610341265,0.3615499316445322,0.6171927105514035
04010,-0.7708521116722811,-1.5460400711628197,-0.4108453489156722,0.4113908935456382,0.3649547207734573,0.632076257546335
04011,0.4960632057730339,-0.7034477847333895,-0.5952597173567392,0.4101379808605694,0.362619019030569,0.6208225528201966
05001,-0.8247912551597703,-0.1669157021344643,-0.2810500774040626,0.3609417015264171,0.29274494419360686,0.5890514428689628
05002,-0.13675236051503056,-0.28704777028461825,0.8910399185934266,0.36424462599606366,0.29854946775365965,0.5886882785995559
05003,-0.2724476169576575,0.3238033059423107,0.2964295228686468,0.3600905783913971,0.2871027058486361,0.5864571542855501
05004,0.42806015646739815,0.6007030525465094,-0.770778760869966,0.3609818164125136,0.2970748207631848,0.5898441846835857
05005,0.5771238748043633,1.3700534987911899,0.6707078958984695,0.3657945163793069,0.2964543234468773,0.5982654021059556
05006,0.05490298385560997,-0.6397771883389896,-0.7339637928123174,0.35976512964744156,0.2928585981385796,0.5924798689752805
05007,1.0188296469592326,-0.321542614801458,-0.9917347667049352,0.36217009221454693,0.30107019398036444,0.5890713518324113
05008,-0.48110131211241625,-0.12423255431663455,-0.860263716954967,0.35827110824914865,0.2953240886838785,0.5866306316217285
05009,-0.16709398528715277,0.41375070963560917,-0.34878553677412993,0.3592091662812911,0.28832112666790294,0.5872652678045237
05010,-0.6294795138409673,-0.33299256100577745,0.34332887483165736,0.35853998604015525,0.28655553065274575,0.5863308020248673
05011,-0.03374511014340521,-0.8716871859209214,-0.35503480715295743,0.3595093397755177,0.2865597545862578,0.5921487321560492
05012,1.441918081765594,0.4739076129502534,0.779580294496522,0.36155331197440893,0.2984846164800025,0.5911355286944856
05013,0.048125793964096594,1.7366597903518912,0.11860045448480425,0.3747854811622186,0.3038367517182335,0.6103354599787387
05014,1.1483875772001313,1.0042394793399858,0.5214769045842689,0.36204234943154107,0.2972324599966199,0.5967880806019624
05015,-0.45897008094273817,-0.15265990780907096,-0.08096614846583047,0.3621413962460623,0.2900873626176852,0.5888106619369208
05016,-0.37975901532043155,0.27987857076768086,0.06058804844607961,0.3589780468214355,0.2889010302683243,0.5873434146589772
05017,-0.07653436379911584,0.48979784498459944,0.17506554848777625,0.35925245979279763,0.2873055959150253,0.5870897799850393
05018,-1.013014041850919,-0.671866117921496,-0.20835146603438903,0.36054991225970456,0.29179565413524466,0.5904147458929206
05019,-0.12800056525234454,-0.0903348783616824,-0.03211442276594394,0.359794307121139,0.2876221554070082,0.586504882761451
05020,-0.05582348457868364,0.04050294677803787,0.49764407868897853,0.35897028658197727,0.28770918241750854,0.585370206368765
05021,-1.048208608050377,-1.1407300800265097,-0.15842334950820103,0.3599074465576399,0.2913167958508709,0.5985626113802794
05022,-0.05805165478722871,-0.5480941410372445,0.594123375567026,0.36140814657620696,0.29054472483143323,0.5885930155733077
05023,0.7878894630497755,0.10055119178624893,-0.4097645458169853,0.3592931937281239,0.2925835983221112,0.5888603349849519
05024,0.13568461145072772,-0.7352736900449892,-0.49055915744360207,0.359359334840551,0.289558038513486,0.5912547815602393
05025,-0.9291242075305005,0.8048110586925261,-0.1543472032482896,0.3596906343785085,0.29038991926806046,0.5920538740488618
05026,0.32951845335631985,0.3351130631725452,0.2236305831196157,0.3597935725849544,0.28874922630355926,0.5880593827204437
05027,-0.6839074454690878,-0.5129416370593118,-0.6185333509693381,0.36197385056777925,0.2965414579978831,0.5891178311347329
05028,-0.6890421943357914,0.07496496898635495,-0.10689918796589483,0.35805663021860856,0.2868464884597317,0.5873526612741614
05029,-1.050134983571947,0.09630694048166291,-0.8142946193982409,0.3590317142225037,0.2981958155006011,0.5898588983055658
05030,-1.32993963593667,-0.7369488833907161,-0.34219343634836374,0.36512454827405244,0.3005458511319768,0.5917559801464385
05031,-0.8773391436379943,-1.2309339416098444,-0.5442854230455736,0.3594969810717544,0.2919341577854504,0.599693176753398
05032,-0.5661016497996932,-0.3530250013576397,0.6049776259788993,0.35864680733579857,0.28876149129024586,0.58858423259744
05033,0.2818914537788558,0.10991105568704777,-0.3717917239933691,0.35987681982975095,0.28990801200234123,0.5878375616838577
05034,-0.22463731734582543,-1.8694456573697456,1.479212279967119,0.3671564242063142,0.30839198743711654,0.6133678915559624
05035,-1.1949462602090621,0.4705139208006409,0.20125082334957722,0.3653234819785277,0.2978124736981737,0.5915674232457623
05036,0.6118742456369936,0.3612890937634758,-0.1902688551947097,0.36097848987191417,0.29055817402326456,0.5889969206035307
05037,0.3946714208417355,-0.481690742165468,-0.16215050600930814,0.36319486511677135,0.29026960151774983,0.593364276813162
05038,0.38819302849050624,0.23566571666465713,0.08488276920970168,0.3596193948305135,0.2871526314618388,0.5864802961930964
06001,0.2816124563215504,0.41799966885419254,0.4308101024543203,0.4053020581624991,0.36357898034692243,0.6191755043541978
