cvegeo,eje1_mean,eje2_mean,eje3_mean,eje1_sd,eje2_sd,eje3_sd
20357,1.8147549812311643,-0.8083820514945618,1.494544091682326,0.3409315136072413,0.2417855691863476,0.5872602081826016
20358,0.3311447261425123,0.4978971706811348,0.5410613957695736,0.33404663163539483,0.23044788718386408,0.5852892918731035
20359,0.8091687475842144,-0.0021114857695239994,2.573728660296473,0.3441497591915745,0.24750401793388155,0.5870868530773784
20360,1.875809398487489,-0.4792299402936215,0.031074825919430688,0.33574531169712646,0.2343987949941866,0.5825402221812812
20361,0.6282982469292026,-0.059490374934669535,-0.3055741876293398,0.3358973056172284,0.23358047054341824,0.5855752780602793
20362,0.4442299725637734,1.7842718977333765,0.13120085409674062,0.34074472870907224,0.23729761189161588,0.5880574814806725
20363,-0.37663078081703594,-0.24799242516578274,0.8165424914674393,0.33566138893006875,0.2321576121718313,0.5851705148329692
20364,0.3481720505867543,1.3115793978980117,0.391363905094454,0.33678902784543574,0.2348445376420394,0.5832973443621378
20365,-1.7154304206591178,-3.4331292435957157,0.18657209412763523,0.33847093406729467,0.2421538091160994,0.5879688759256368
20366,-0.8652245550552773,0.36967959130177064,1.1829244827391556,0.33698488393830794,0.23630322227885503,0.5831348388608183
20367,1.7276331234713678,0.8845830069335716,-0.860972266769061,0.3348630749744748,0.23305019724606552,0.5831381772066555
20368,1.1815081725591776,-0.3568473753655131,0.32435498388332307,0.3340893452667631,0.23115551911887902,0.5843730617671629
20369,0.33882987290259425,0.323318570234543,0.26430298187568424,0.33437639399773195,0.23070500402663177,0.5852877918108452
20370,0.3489844326068663,-2.6074192976246082,1.2900196321531707,0.33571427483739563,0.2362273047883029,0.5848885769287151
20371,0.2877531266150574,-0.5399160943434702,-0.1387971122339086,0.34161473244859747,0.2403310083100226,0.5919917799088472
20372,1.046267325205663,0.8253187384891949,-1.2690275894295595,0.3425155406302682,0.24386378174719756,0.59725811633866
20373,1.0491406306733193,-2.6248315278605943,1.309766202321364,0.3369509559893233,0.2375955673813068,0.5862740504353592
20374,1.5074267596600655,0.1394275393235072,1.933032530748172,0.33861430573879453,0.2385101507670798,0.584026468353304
20375,0.2450859997232848,-0.6651934566542158,-0.35588926805118637,0.33890669518930044,0.239580948382663,0.584010500425231
20376,-0.8268020304611072,1.0718749393207019,-0.6057610542268906,0.3392999048280851,0.23872768150651663,0.5874904622897721
20377,0.1910421160834024,-1.3996121852133545,0.11529851153460575,0.33389299059864047,0.2311252473923307,0.5828430360803782
20378,0.0674783545680164,-0.7268571933986637,0.1744866582261254,0.3338496069915713,0.23068227066093347,0.5826156275990225
20379,-0.6984075718828631,-1.8657566021498997,0.4106186433432256,0.33386655634567636,0.23119258793754938,0.5826667547852897
20380,0.044671541983162456,0.4702170096640871,0.1931407777696094,0.33331507007947175,0.22983188668188115,0.5838446052652252
20381,-1.7897368350631078,1.3606922283869236,-1.2946828510456796,0.33534160858611456,0.23529948004971663,0.5826591646612059
20382,0.5328404397609416,-0.9469030184337534,0.580449177540368,0.3354236009229295,0.2318218918226614,0.588422670206381
20383,-0.2056031810416808,-1.6149766604177616,0.9623614671520537,0.3349604210199268,0.23281126399093585,0.5833155927135794
20384,0.2819247936901774,2.1118930357831647,0.847938004753513,0.33286024144555154,0.23107070078216027,0.5825022832014622
20385,0.7185990303096187,-0.5749285255364255,-0.13155924755969248,0.3373290555842527,0.23645046426142088,0.5842841686496504
20386,0.47615488999884614,0.7204071684158848,1.4545701803074778,0.3383811534288259,0.23863689139157165,0.5851821283338098
20387,-0.2941706511207881,1.6544748646489875,-0.6406298472838279,0.3327105658849344,0.2297953817049744,0.5815331032295741
20388,-0.05380459334618327,0.02978318760857766,-0.7261719331214007,0.3354454501345936,0.233388534784006,0.5827363492504289
20389,1.398316490507097,3.893219224876963,1.7694381710180132,0.34639385740603873,0.25576219678323264,0.5953343300522058
20390,-0.6026879977126436,-0.706047677204265,0.09538359692090811,0.3364467028751211,0.23595950641179403,0.5826536368689834
20391,0.5719790889745885,1.4138047957053754,0.6452910540250125,0.33511506111881517,0.23226224430402034,0.5834085995946455
20392,0.5857943372127262,-1.1023658279227586,-0.3575340698222768,0.3343917106162201,0.2326394944859213,0.5833776022737881
20393,-0.03679911770569426,2.4607069485642663,0.5684222177156953,0.34318678562422833,0.24722617466704822,0.5876683606883394
20394,0.4157461571072059,-0.4832897011471464,-0.2882397371966551,0.33645020731174996,0.233662919680916,0.5853308623439782
20395,1.214911068765739,-0.607809026480809,-0.13764487439066042,0.3433467276206303,0.24456020451800728,0.5862132073420723
20396,1.0853648161488525,2.293091560675339,0.701544787993886,0.337022738433379,0.236331615024768,0.5852501107531897
20397,-0.08378714977716546,-1.9736973897642363,0.024801983439657095,0.33644258739946453,0.2365582222088859,0.583301999364579
20398,0.4888949369272403,1.6070423856625495,0.8683683713413191,0.33777698431398023,0.23771971831122363,0.5842640486139458
20399,0.6179168595532968,-0.37570335437846974,-0.9153483129187245,0.33645700615535323,0.23611753345854206,0.5832468461501895
20400,-0.22477917341964584,0.31391550021050685,-1.4499851627824363,0.3342234595834083,0.23095176850413487,0.5818400730343264
20401,1.2283343952877366,0.8807973312303506,-1.0492748520110062,0.3351007593768554,0.2344864467196942,0.5832550023551358
20402,0.6725868081662153,-0.2583386634395039,-0.5063969109805372,0.33762544416871215,0.2333811105386547,0.5963160589486586
20403,-0.0031427675418155276,-0.2365685303481434,0.4817732361551065,0.3403551372958118,0.2410135628086724,0.5853811049747524
20404,-1.284618584515982,-1.1450507327530786,-0.539076359934436,0.33663525146887496,0.23417613294715442,0.5858693254384174
20405,-0.23325606946751068,0.9933586634025953,0.36219262135311775,0.33423968037028784,0.23081494243308168,0.5818836528676947
20406,1.9963804733312454,0.4996034131812801,0.49608487330783485,0.3388801579223387,0.23781722760810148,0.5874720948448253
20407,0.8947011728367212,0.9273849877680855,-1.1240527094505492,0.34331075378257647,0.24650197745558336,0.5871854825429533
20408,-0.2499479694050672,-1.5497746420306209,-0.5793633610326359,0.3357581007270746,0.23432690301525633,0.5854267189467812
20409,-0.3357008940745378,0.18989411957992658,0.10407062080248002,0.33867880838182857,0.24016460027571923,0.5856158386478203
20410,-2.678342097255432,-1.7752083184529153,-0.788291077061219,0.3376107473700343,0.23703208149736402,0.5856540385218306
20411,0.38157398508191626,0.21350596131699942,0.8418075676320862,0.3373878178385682,0.23659882983280547,0.5844500592417189
20412,0.5771833639544305,0.47846420655972277,-0.7143749990822845,0.3342356632390032,0.23067475333496532,0.5864365950177136
20413,1.7109711476519731,0.8678744916049018,0.11664043619865591,0.3382137931836399,0.23915989861784367,0.5838467635084829
20414,0.1715203515266687,0.29566649376383686,-1.5799159427579224,0.3331235063339133,0.22978836738547992,0.5864486212474984
20415,-0.9749794673127523,0.7109347578450844,-0.6005509769721874,0.33520663734946526,0.23265797829270882,0.5836071734016942
20416,0.9222781153316665,-0.7299738162160145,2.104224567427722,0.35367670074018037,0.259681014659741,0.5962302240353592
20417,-0.21509512492835944,0.4252790175438697,-0.9182246380327459,0.3342782701980281,0.23145995246211282,0.5833902135181497
20418,1.4920949800265741,0.015447130438753868,-0.6336610247404788,0.33468202008816883,0.23379397273884905,0.5838902517783796
20419,-2.627432020436792,-2.9064108368867276,0.8428586604367816,0.33775719473248694,0.24289156739169063,0.5891447083978696
20420,0.17747023664657044,0.2821649939367787,0.800994886683491,0.33741249668428813,0.23504658412431584,0.5861285295291766
20421,0.4360109372539725,0.2152483567539527,0.023090037503931647,0.3363339703648302,0.23407250508379895,0.5837397144706201
20422,-0.5786584464280565,-1.091276960394661,-0.19758738700456896,0.33592267066699505,0.2336187946073389,0.585104890381866
20423,1.1369534606366682,-0.4280981300465597,1.2556222034902795,0.3439731860232861,0.2447365714301594,0.5907090495116848
20424,-0.5720467524388136,-0.14343240566853283,0.46881365957342924,0.33385195707497684,0.23084971762846007,0.5814830078732294
20425,-0.20513080962860492,0.6217027900017112,0.5021278630491742,0.3388885099436276,0.23946582921826132,0.5846337869938367
20426,-0.08716908040891275,-1.5447774341885956,0.4010693229352648,0.335572062961001,0.2343218100090327,0.584458499461948
