cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
01001,-1.6519770969582424,0.0909188578694855,0.28957623571597557,0.33748650240356914,0.6372915475719573,0.4289002948599359
01002,-0.4480105930547446,-0.2900616824922638,0.13468700237253367,0.33964479534809594,0.6157365569407793,0.4230505675978626
01003,0.1624682106615328,0.2963550917142355,1.2420479089795702,0.3420627238684569,0.6232886849526882,0.4222677631938195
01004,-0.6718356110048724,0.5800520663446213,-1.104050317514979,0.33304262445763194,0.6096361677493187,0.4178362459752605
01005,0.07289725060171288,0.11396686350920174,0.7964149396736829,0.33094877380041504,0.6170693220629314,0.42093719160177506
01006,-0.32018133937551724,0.2933970363113361,-0.31512590112197636,0.3336187567365674,0.6113282555912123,0.4281494555125459
01007,-0.45272082865053653,0.4972131568469298,-0.5181142322018609,0.338801515587695,0.6055681871901365,0.4193509889811358
01008,-0.901065012448045,-0.6470319459756817,-0.3230348573570731,0.3534510080197376,0.627507150770824,0.4372350341188948
01009,-0.419768080390903,-0.5054898281812564,-0.049565788632586434,0.3410853905375127,0.6132383680928988,0.422955385864008
01010,0.16937427535780364,-0.7764770434326974,-0.26297197073342854,0.3470424412999066,0.5957474922905849,0.43088073680881983
01011,-0.36932664932416653,0.6044485985844328,1.0295421402316132,0.3457307595190253,0.6283505523813809,0.4329393556618212
02001,-0.07874873011416517,-0.3414382576159546,-0.32915843070459194,0.40463566863147676,0.6372077850573153,0.48298006265790056
02002,-0.8271718678297368,0.2702721988474775,0.005447010134257408,0.4134674900989644,0.6620203733547694,0.5016031262963412
02003,-0.017559685538723547,-0.1447662938203063,-0.588157032709154,0.40292454161000785,0.6446847242516509,0.4858426084161326
02004,-0.3859076746306586,0.24717929854445392,0.5387789026887883,0.40686397973977256,0.6651860341175455,0.4867463333826963
02005,0.2961805796119724,0.20501968522428862,0.067490027713213,0.39361878965464947,0.6392244816369101,0.47839652166500835
03001,0.20509990208033066,-0.31805820467576124,0.19393821727361957,0.3912558341409918,0.625315417674102,0.47747011446181664
03002,0.3222864015074938,-0.7825157822113049,-0.06456274475574779,0.3969060760566475,0.6369379592074638,0.48347757038277445
03003,-0.9363382289323562,-0.39682632372322996,-0.4090940342940665,0.398283122622044,0.6513402891415698,0.48518475378733067
03008,0.9162311105905566,1.034090050291228,-0.4593176764649073,0.3967097987176831,0.6387992513131474,0.4812373828733848
03009,0.6267243680086625,0.22315680294434845,-0.7210420641819938,0.40242979661781564,0.6494454183794073,0.4832681962573464
04001,0.45549202683789936,0.03775318994077042,-0.2588269669481845,0.33862977711568754,0.6367279879715431,0.42452734079141885
04002,-0.40178230213334787,0.6432457095940077,0.4827573297236806,0.3437236146468877,0.6059647010720436,0.42862930421348633
04003,0.8115860615860911,0.6110157912539838,-0.21395737937163287,0.33068469980690707,0.606992376684392,0.4247605185759469
04004,0.11385158737652774,0.16441297304208757,0.10022171812511009,0.3377422764523802,0.6235904191793498,0.4200368365829834
04005,-0.14717452840695017,-0.07640055404864916,-0.5152781692338162,0.3347056045262485,0.6225004373420058,0.4189224629602953
04006,-0.06779681058207211,-1.1637514933219752,1.5559001544714426,0.34026931277614536,0.6170213750390724,0.4284025263147736
04007,0.7016074313861489,0.6070026294254102,-0.7329518900597893,0.3369416302916137,0.6227296488818559,0.4360351350605135
04008,0.9908655580044766,-0.882998559776765,0.3296389771718393,0.33910348920442707,0.6295484586335699,0.4241403854166817
04009,0.4250382669664912,0.5548620689109248,0.37780622577617406,0.3415075472759764,0.6308295282782524,0.4302545628754345
04010,-1.257620423517915,-0.12042952457532509,-1.2903409924367761,0.3367148947201263,0.6124860692074439,0.4172492321718119
04011,0.1289536191871549,-0.6045699944067044,-0.8569998078527747,0.33512351254918177,0.6249062747003528,0.42568208681830016
05001,-0.8758365727421475,-0.13814468712749783,0.07832034003517849,0.2924681474919303,0.5910469799439598,0.3656159188476444
05002,-0.03126544364833419,0.8977685181866837,-0.17676194107612353,0.287352977129459,0.590679293543082,0.3747308520150175
